gene_cvig	gene_spis	pfam	og	treatment	baseMean_spis	log2FoldChange_spis	lfcSE_spis	pvalue_spis	padj_spis	label_spis	baseMean_cvig	log2FoldChange_cvig	lfcSE_cvig	pvalue_cvig	padj_cvig
Cvig_XP_022296417.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	257.646821670419	0.000248121532060394	0.00946547143097178	0.231883724271176	1
Cvig_XP_022298078.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	239.370752091278	0.000347486204194127	0.00842932296605883	0.159446349826361	1
Cvig_XP_022300280.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	535.378000316265	0.000752500233459112	0.0185531905237736	0.0408716720804242	1
Cvig_XP_022322387.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	140.287646475764	-6.15371831400845e-05	0.00819728293021687	0.710336828688064	1
Cvig_XP_022323065.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	595.175695451328	0.00135037404732369	0.0240184872113271	0.0140259431052062	1
Cvig_XP_022325149.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	15.9675132056789	-7.48511589578233e-05	0.00797751751112823	0.658168485871832	1
Cvig_XP_022326099.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	951.199779333325	0.000666805030437027	0.0155859388511167	0.0460732892013534	1
Cvig_XP_022326104.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	31.3642987769113	0.000202051580805148	0.011522894689513	0.30882184054653	1
Cvig_XP_022326105.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	171.755648727453	0.000185600668200028	0.0101620600394607	0.329558420716419	1
Cvig_XP_022326106.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	229.507857850764	0.00119418875475474	0.0299699678236368	0.027568549623953	1
Cvig_XP_022326108.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	93.0571568185677	-3.28641008727547e-05	0.00927380981769108	0.842177656069937	1
Cvig_XP_022328366.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	422.485191599389	0.000569608818519786	0.0122462624585397	0.0587267560648618	1
Cvig_XP_022328451.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	907.482791047392	0.000665155754699627	0.0148393754102252	0.0451018249727266	1
Cvig_XP_022342529.1	Spis_XP_022804097_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	21.1685643974843	2.27386628163898	0.622759753254896	5.83017600177559e-06	6.18028991283977e-05	none	308.50579019047	0.000478042141071061	0.013024374966393	0.0824058462368997	1
Cvig_XP_022316695.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	2.03787254910832	0.000173336242307512	0.0180397518009874	0.435982330824371	1
Cvig_XP_022316697.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	27.0912863164539	0.000588946381078773	0.0205265687582382	0.0784577488037893	1
Cvig_XP_022318171.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	2578.5543596245	-4.10454051372888e-05	0.00799176289551448	0.802633688174932	1
Cvig_XP_022318577.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	4577.69690239271	0.000436351679852211	0.0083248167350587	0.117068562303375	1
Cvig_XP_022318578.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	294.539551290482	1.86444111679008e-05	0.00719676656849237	0.916352757466745	1
Cvig_XP_022318580.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	391.789458002416	0.000887812279068776	0.0213309547606522	0.0329374255051244	1
Cvig_XP_022318589.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	1.34276553324774	0.000255729525682244	0.0207502684930201	0.288023396117894	1
Cvig_XP_022319931.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cGAMP	3440.74171499846	2.27519672541507	0.344330595470058	1.36880458573041e-12	5.47699890173233e-11	none	194.908900454181	0.000986445684631636	0.0262332151871905	0.034820735170368	1
Cvig_XP_022302169.1	Spis_XP_022795358_1	""	optineurin	cGAMP	7055.97243271899	2.27912760054505	0.282651533968956	2.86022611086435e-17	2.12641825184743e-15	none	397.637433692071	-0.000102234921091398	0.00657383683869652	0.733052831944471	1
Cvig_XP_022302309.1	Spis_XP_022795358_1	""	optineurin	cGAMP	7055.97243271899	2.27912760054505	0.282651533968956	2.86022611086435e-17	2.12641825184743e-15	none	717.595155025019	0.00556811074964711	0.0472625853303543	0.00120397323663149	1
Cvig_XP_022318640.1	Spis_XP_022789210_1	NFKB1/NFKB2/REL/RELA/RELB	RHD_Rel.NFKB1/NFKB2/REL/RELA/RELB	cGAMP	20327.5697551176	2.33249138555003	0.232928774816495	5.95127329117196e-25	1.06122415325478e-22	none	4073.10343659298	4.33087441770938e-05	0.00728077120223121	0.80655079967511	1
Cvig_XP_022343667.1	Spis_XP_022802147_1	PNP_UDP_1/NACHT/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	NLR_family_CARD_domain_containing_5	cGAMP	76.2769173432277	2.3743008972803	0.318730245100046	3.80365008968675e-15	2.23923974657922e-13	none	1646.73860494858	0.000429887740902478	0.00739042305447472	0.151998580977136	1
Cvig_XP_022319165.1	Spis_XP_022791671_1	p450/	CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1	cGAMP	8623.38777838466	2.39225200174945	0.286543803322537	3.04466759325249e-18	2.64746219557446e-16	none	791.17792781195	0.000298261680601276	0.00912526790025158	0.184210340641192	1
Cvig_XP_022319166.1	Spis_XP_022791671_1	p450/	CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1	cGAMP	8623.38777838466	2.39225200174945	0.286543803322537	3.04466759325249e-18	2.64746219557446e-16	none	527.349374477998	1.23025450321276e-05	0.00729545464666894	0.943437455273379	1
Cvig_XP_022328530.1	Spis_XP_022791671_1	p450/	CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1	cGAMP	8623.38777838466	2.39225200174945	0.286543803322537	3.04466759325249e-18	2.64746219557446e-16	none	190.233076297495	-0.000360180777722948	0.0089431778584295	0.143186718231084	1
Cvig_XP_022328532.1	Spis_XP_022791671_1	p450/	CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1	cGAMP	8623.38777838466	2.39225200174945	0.286543803322537	3.04466759325249e-18	2.64746219557446e-16	none	81.0749829964179	5.48495633165578e-05	0.00771303094534719	0.745066894871792	1
Cvig_XP_022344270.1	Spis_XP_022795893_1	Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cGAMP	1531.37387959824	2.39515124589538	0.421774573203934	4.58515203356739e-10	1.22642849176116e-08	none	12.45176291534	0.000165129699547885	0.00972816993757556	0.371851169582573	1
Cvig_XP_022288745.1	Spis_XP_022785421_1	""	von_Willebrand_factor_A_domain_containing_7	cGAMP	1415.26460256334	2.39826457382179	0.310538960856078	4.81264794163411e-16	3.22696568249951e-14	none	2711.20622586051	0.000338339725268349	0.00857964726137062	0.162370433114331	1
Cvig_XP_022321974.1	Spis_XP_022802128_1	zf-TRAF/	TNF_receptor_associated_factor_3	cGAMP	166.609612525135	2.40681680142985	0.246855046859628	8.97407388851457e-24	1.38021256405354e-21	none	467.860205677815	0.000404034913498747	0.0125515124988336	0.110649250925313	1
Cvig_XP_022322740.1	Spis_XP_022802128_1	zf-TRAF/	TNF_receptor_associated_factor_3	cGAMP	166.609612525135	2.40681680142985	0.246855046859628	8.97407388851457e-24	1.38021256405354e-21	none	895.069701113499	0.000449847079530704	0.00759660113381161	0.132966670678783	1
Cvig_XP_022287767.1	Spis_XP_022783668_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cGAMP	3479.54682399858	2.43173240429253	0.243235959119321	7.91887704917551e-25	1.38204061295114e-22	none	314.79855845983	-0.000311924069965866	0.015414639425638	0.196584577863658	1
Cvig_XP_022287842.1	Spis_XP_022783668_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cGAMP	3479.54682399858	2.43173240429253	0.243235959119321	7.91887704917551e-25	1.38204061295114e-22	none	4489.60081829759	0.0103781870289684	0.0881488663363901	0.00129449089761896	1
Cvig_XP_022303892.1	Spis_XP_022806998_1	Pkinase/Pkinase/	Pkinase.HG53.0:like:MAP3K1/MAP3K14:likeclu:1/2	cGAMP	2730.94473109746	2.43718129214822	0.260003779117099	3.45313749234178e-22	4.33544935773197e-20	none	1639.50354938402	-2.35920263533118e-05	0.00815414015084163	0.884310027097684	1
Cvig_XP_022302416.1	Spis_XP_022782966_1	DED/Glycos_transf_1/	translocase_of_outer_mitochondrial_membrane_70	cGAMP	3549.72194415571	2.51648692097301	0.290039027714335	2.06925067440899e-19	2.00027375389095e-17	none	732.701461498123	-2.54561134593733e-05	0.00760770468448815	0.878721683156276	1
Cvig_XP_022319815.1	Spis_XP_022782966_1	DED/Glycos_transf_1/	translocase_of_outer_mitochondrial_membrane_70	cGAMP	3549.72194415571	2.51648692097301	0.290039027714335	2.06925067440899e-19	2.00027375389095e-17	none	918.602638371638	0.000200180387620409	0.0090136372362062	0.304179378826545	1
Cvig_XP_022316877.1	Spis_XP_022810262_1	HEPN_DZIP3/zf-B_box/Filamin/NHL/	tripartite_motif_containing_71	cGAMP	248.341802883815	2.57343390748077	0.349204051020904	7.93952145445864e-15	4.44035781707541e-13	none	2.45231032729303	-0.000193349486706646	0.0162057622784015	0.388058519191301	1
Cvig_XP_022338006.1	Spis_XP_022810483_1	""	""	cGAMP	1330.53708042279	2.57526108161722	0.45316535132707	4.70960589888034e-10	1.25426387402216e-08	none	3778.1982562895	0.000166509565355191	0.0137033895677291	0.419302501625245	1
Cvig_XP_022338047.1	Spis_XP_022810483_1	""	""	cGAMP	1330.53708042279	2.57526108161722	0.45316535132707	4.70960589888034e-10	1.25426387402216e-08	none	884.849353613324	1.10880609194792e-05	0.0100214083965704	0.947797722688178	1
Cvig_XP_022320597.1	Spis_XP_022787887_1	""	""	cGAMP	720.642986181284	2.60314130718774	0.80429596642067	1.75893086304529e-05	0.000161326018180464	none	331.98971918875	2.86418180039653e-05	0.0090096062132104	0.861016286481554	1
Cvig_XP_022338006.1	Spis_XP_022792497_1	""	""	cGAMP	256.167071589065	2.60565368620217	0.44273531333353	1.47828914076458e-10	4.33068323523032e-09	none	3778.1982562895	0.000166509565355191	0.0137033895677291	0.419302501625245	1
Cvig_XP_022338047.1	Spis_XP_022792497_1	""	""	cGAMP	256.167071589065	2.60565368620217	0.44273531333353	1.47828914076458e-10	4.33068323523032e-09	none	884.849353613324	1.10880609194792e-05	0.0100214083965704	0.947797722688178	1
Cvig_XP_022292648.1	Spis_XP_022779872_1	SH2/	SH2_domain_containing_2A	cGAMP	1190.44253060268	2.63880135566273	0.294820584891891	1.97849499470307e-20	2.06300020464632e-18	none	1277.81500274011	3.95168270143861e-05	0.00709175459589458	0.830841931154347	1
Cvig_XP_022294103.1	Spis_XP_022779872_1	SH2/	SH2_domain_containing_2A	cGAMP	1190.44253060268	2.63880135566273	0.294820584891891	1.97849499470307e-20	2.06300020464632e-18	none	193.757397968618	0.000318938512133191	0.00723748137355604	0.232682647280366	1
Cvig_XP_022342905.1	Spis_XP_022792732_1	Collagen/TNF/	Collagen.HG2.29:like:COL6A1/COL6A2/COL6A3/COL6A5/COL6A6/COL12A1/COL14A1/COL20A1:likeclu:25/28	cGAMP	525.329634007999	2.64380625603703	0.217499644995854	3.56486831379974e-35	1.59498689938153e-32	none	2556.54206987742	0.000810703710175891	0.0102353462670341	0.0323203552518942	1
Cvig_XP_022296430.1	Spis_XP_022796287_1	Dynamin_N/Pkinase_Tyr/	Pkinase.HG11.0:NA	cGAMP	111.291865111972	2.65262440315613	0.51018610378225	6.36152543048878e-09	1.36839526043241e-07	none	2276.71227002451	-9.15772889682943e-05	0.00659854432901935	0.745378599103544	1
Cvig_XP_022299896.1	Spis_XP_022796287_1	Dynamin_N/Pkinase_Tyr/	Pkinase.HG11.0:NA	cGAMP	111.291865111972	2.65262440315613	0.51018610378225	6.36152543048878e-09	1.36839526043241e-07	none	1388.71679015877	0.000348554149241178	0.00827371052368747	0.162306556516372	1
Cvig_XP_022299976.1	Spis_XP_022796287_1	Dynamin_N/Pkinase_Tyr/	Pkinase.HG11.0:NA	cGAMP	111.291865111972	2.65262440315613	0.51018610378225	6.36152543048878e-09	1.36839526043241e-07	none	1298.34994336955	0.000217964818646902	0.0069132329279137	0.389438429616225	1
Cvig_XP_022300045.1	Spis_XP_022796287_1	Dynamin_N/Pkinase_Tyr/	Pkinase.HG11.0:NA	cGAMP	111.291865111972	2.65262440315613	0.51018610378225	6.36152543048878e-09	1.36839526043241e-07	none	2797.74063739169	0.000311364793617125	0.0072591583016902	0.2371075936806	1
Cvig_XP_022296595.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	661.611401993539	0.000463816157586901	0.0101446808941654	0.0888185739964295	1
Cvig_XP_022297056.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	3.20696484669991	-2.06733480594764e-05	0.0142340127904072	0.916580464787092	1
Cvig_XP_022297478.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	37.2507249067933	3.37369540422237e-06	0.0128830568126574	0.985849884201826	1
Cvig_XP_022300537.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	785.092602851656	0.00025082958511734	0.00822624668387795	0.247599590214274	1
Cvig_XP_022300549.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	521.037671911396	0.00341505675146622	0.0576140616951872	0.00764942231908832	1
Cvig_XP_022300555.1	Spis_XP_022799677_1	EGF_3/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cGAMP	996.586873368334	2.68122121791049	0.510158130589581	4.74757301896913e-09	1.05250699865579e-07	none	3.99849655455532	0.000439845377696601	0.0280243485394843	0.0867617933570971	1
Cvig_XP_022325425.1	Spis_XP_022783090_1	Ig_3/Ldl_recept_b/	Ldl_recept_b.HG1.9:like:EGF/LDLR/LRP1/LRP1B/LRP2/LRP4/LRP5/LRP5L/LRP6/LRP8/VLDLR:likeclu:16/18/19/20/24/27	cGAMP	26.9049731311441	2.68769077619332	0.521785299998736	8.09497139539864e-09	1.70111918102451e-07	none	518.925190039492	0.000179168359943781	0.00734733377908204	0.397675600541409	1
Cvig_XP_022325429.1	Spis_XP_022783090_1	Ig_3/Ldl_recept_b/	Ldl_recept_b.HG1.9:like:EGF/LDLR/LRP1/LRP1B/LRP2/LRP4/LRP5/LRP5L/LRP6/LRP8/VLDLR:likeclu:16/18/19/20/24/27	cGAMP	26.9049731311441	2.68769077619332	0.521785299998736	8.09497139539864e-09	1.70111918102451e-07	none	1201.35047423325	0.000396135537732396	0.00972014575204621	0.117283967440262	1
Cvig_XP_022286972.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	425.365477509428	-0.000239356225721044	0.00779852922990393	0.276783279697853	1
Cvig_XP_022296417.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	257.646821670419	0.000248121532060394	0.00946547143097178	0.231883724271176	1
Cvig_XP_022298078.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	239.370752091278	0.000347486204194127	0.00842932296605883	0.159446349826361	1
Cvig_XP_022300280.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	535.378000316265	0.000752500233459112	0.0185531905237736	0.0408716720804242	1
Cvig_XP_022322387.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	140.287646475764	-6.15371831400845e-05	0.00819728293021687	0.710336828688064	1
Cvig_XP_022323065.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	595.175695451328	0.00135037404732369	0.0240184872113271	0.0140259431052062	1
Cvig_XP_022325149.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	15.9675132056789	-7.48511589578233e-05	0.00797751751112823	0.658168485871832	1
Cvig_XP_022326099.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	951.199779333325	0.000666805030437027	0.0155859388511167	0.0460732892013534	1
Cvig_XP_022326104.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	31.3642987769113	0.000202051580805148	0.011522894689513	0.30882184054653	1
Cvig_XP_022326105.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	171.755648727453	0.000185600668200028	0.0101620600394607	0.329558420716419	1
Cvig_XP_022326106.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	229.507857850764	0.00119418875475474	0.0299699678236368	0.027568549623953	1
Cvig_XP_022326108.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	93.0571568185677	-3.28641008727547e-05	0.00927380981769108	0.842177656069937	1
Cvig_XP_022326987.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	465.509089098155	6.16339416609875e-05	0.00663248479351141	0.81212850321813	1
Cvig_XP_022328366.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	422.485191599389	0.000569608818519786	0.0122462624585397	0.0587267560648618	1
Cvig_XP_022328451.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	325.061618321836	2.70644908579135	0.423832153057648	7.0816244427019e-12	2.52557412008708e-10	none	907.482791047392	0.000665155754699627	0.0148393754102252	0.0451018249727266	1
Cvig_XP_022312978.1	Spis_XP_022782174_1	Pkinase/	Pkinase.HG125.0:MKNK1/MKNK2	cGAMP	1485.29245397821	2.72888023491124	0.207321444483822	1.01375712439399e-40	7.55955615669315e-38	none	20287.536197724	8.60200625824937e-05	0.00652338323583584	0.80275262095223	1
Cvig_XP_022343833.1	Spis_XP_022802168_1	IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF.IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	cGAMP	1739.35115713952	2.74273503488439	0.263130201462142	1.22933473553312e-26	2.52095576433326e-24	none	5056.52099559445	0.00279273579464771	0.03690422311108	0.00463193924088051	1
Cvig_XP_022292002.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cGAMP	90.7186080815712	2.79511627342578	0.50694608516109	1.18751128850708e-09	2.95174523106891e-08	none	1032.30198842139	6.60231746474353e-05	0.00726083259049406	0.716248915165247	1
Cvig_XP_022292681.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cGAMP	90.7186080815712	2.79511627342578	0.50694608516109	1.18751128850708e-09	2.95174523106891e-08	none	786.589306170527	0.000154513361443002	0.00787946418090527	0.417452944177639	1
Cvig_XP_022293318.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cGAMP	90.7186080815712	2.79511627342578	0.50694608516109	1.18751128850708e-09	2.95174523106891e-08	none	1014.2205036312	0.000635684897651845	0.0132893102624229	0.0477449177132891	1
Cvig_XP_022293484.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cGAMP	90.7186080815712	2.79511627342578	0.50694608516109	1.18751128850708e-09	2.95174523106891e-08	none	5850.02988680951	2.55650088613618e-05	0.00819811178929342	0.874710762131059	1
Cvig_XP_022294796.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cGAMP	90.7186080815712	2.79511627342578	0.50694608516109	1.18751128850708e-09	2.95174523106891e-08	none	1877.92351865474	0.00011782602949046	0.00715108928581705	0.556431966162372	1
Cvig_XP_022320597.1	Spis_XP_022786730_1	Pyridoxal_deC/	""	cGAMP	696.214561905266	2.8216806616554	0.599559836421166	6.49032458613426e-08	1.12474582687037e-06	none	331.98971918875	2.86418180039653e-05	0.0090096062132104	0.861016286481554	1
Cvig_XP_022340744.1	Spis_XP_022784480_1	LRAT/	""	cGAMP	5228.07137508888	2.83519893912367	0.424093072235035	1.00007187062958e-12	4.06773034585996e-11	none	354.879776145561	1.55255183656127e-05	0.00663100395366814	0.951274223041425	1
Cvig_XP_022293566.1	Spis_XP_022779155_1	""	stress response protein NST1-like	cGAMP	1182.02158764632	2.85280296111702	0.1627581606802	6.53793935681732e-70	1.60885611692561e-65	none	101.511053971997	4.9892467336265e-06	0.00877293449915804	0.975438910328366	1
Cvig_XP_022293615.1	Spis_XP_022779155_1	""	stress response protein NST1-like	cGAMP	1182.02158764632	2.85280296111702	0.1627581606802	6.53793935681732e-70	1.60885611692561e-65	none	1729.47469991693	0.00452272751954054	0.0587502944997739	0.00399502782911609	1
Cvig_XP_022287767.1	Spis_XP_022809771_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cGAMP	7.45461499614367	2.91220274451728	0.609185518372604	4.40173541989144e-08	7.92376775513449e-07	none	314.79855845983	-0.000311924069965866	0.015414639425638	0.196584577863658	1
Cvig_XP_022287842.1	Spis_XP_022809771_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cGAMP	7.45461499614367	2.91220274451728	0.609185518372604	4.40173541989144e-08	7.92376775513449e-07	none	4489.60081829759	0.0103781870289684	0.0881488663363901	0.00129449089761896	1
Cvig_XP_022286972.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	1254.65288518251	2.92013876538902	0.416849551429173	1.09888738787978e-13	5.24058543429177e-12	none	425.365477509428	-0.000239356225721044	0.00779852922990393	0.276783279697853	1
Cvig_XP_022296417.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	1254.65288518251	2.92013876538902	0.416849551429173	1.09888738787978e-13	5.24058543429177e-12	none	257.646821670419	0.000248121532060394	0.00946547143097178	0.231883724271176	1
Cvig_XP_022298078.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	1254.65288518251	2.92013876538902	0.416849551429173	1.09888738787978e-13	5.24058543429177e-12	none	239.370752091278	0.000347486204194127	0.00842932296605883	0.159446349826361	1
Cvig_XP_022300280.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	1254.65288518251	2.92013876538902	0.416849551429173	1.09888738787978e-13	5.24058543429177e-12	none	535.378000316265	0.000752500233459112	0.0185531905237736	0.0408716720804242	1
Cvig_XP_022322387.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cGAMP	1254.65288518251	2.92013876538902	0.416849551429173	1.09888738787978e-13	5.24058543429177e-12	none	140.287646475764	-6.15371831400845e-05	0.00819728293021687	0.710336828688064	1
